question_id,prompt,generated_answer,is_correct,is_unparsable
Question_428,Cross bore size in high-pressure vessels is a critical parameter that affects stress concentration factors. How does the size of a cross bore affect the stress concentration factor in a high-pressure vessel?,Unparsable,False,True
Question_429,The shape of cross bores in high-pressure vessels can be optimized to reduce stress concentration factors. Which cross bore shape has been found to reduce stress concentration factors when compared to circular cross bores?,Unparsable,False,True
Question_430,The location of cross bores in high-pressure vessels is a design parameter that can influence stress concentration factors. What is the effect of offsetting a cross bore from the radial line in a high-pressure vessel?,Unparsable,False,True
Question_431,The specific heat capacity of a material is the amount of heat needed to change the temperature of a unit mass of the material by one degree Celsius. It can vary with temperature. How does the specific heat capacity of a carbon/polyamide composite change with temperature?,Unparsable,False,True
Question_432,The coefficient of thermal expansion (CTE) describes how the size of a material changes with a change in temperature. What is the relationship between the CTE values in the fiber direction and the transverse direction of a carbon/polyamide composite?,Unparsable,False,True
Question_433,Density of materials can change with temperature due to thermal expansion or contraction. What happens to the density of a carbon/polyamide composite as the temperature increases?,Unparsable,False,True
Question_434,Thermal conductivity is a measure of a material's ability to conduct heat. It can be affected by temperature. How does the thermal conductivity in the fiber direction of a carbon/polyamide composite change with temperature?,Unparsable,False,True
Question_435,The glass transition temperature (Tg) is the temperature at which an amorphous polymer transitions from a hard and relatively brittle state into a viscous or rubbery state. What happens to the specific heat capacity of a carbon/polyamide composite at the glass transition temperature?,Unparsable,False,True
Question_436,"The melting temperature (Tm) is the temperature at which a crystalline polymer becomes amorphous, meaning the crystalline regions melt. What is observed regarding the specific heat capacity of a carbon/polyamide composite at the melting temperature?",A,False,False
Question_437,Thermal diffusivity is a measure of how quickly heat can spread through a material. It is influenced by the material's structure and temperature. How does the thermal diffusivity of a carbon/polyamide composite change with temperature in the fiber direction?,Unparsable,False,True
Question_438,"In the context of composite materials, the orientation of fibers can significantly impact the material's thermal properties. What is the effect of fiber orientation on the thermal diffusivity of a carbon/polyamide composite?",Unparsable,False,True
Question_439,The coefficient of thermal expansion (CTE) can change at the glass transition temperature due to the increased mobility of the polymer chains. What change in CTE is observed at the glass transition temperature in a carbon/polyamide composite?,A,False,False
