Question,Answer,Title,DOI,Authors
What was the average labelling yield for the 89Zr-labelled leukocytes?,A,Development of a novel leukocyte labelling approach with zirconium-89 for PET imaging,https://doi.org/10.1186/s41181-023-00223-1,"['Maryke Kahts', 'Oliver Anderson', 'Hannah Green', 'Yuki Yamamoto', 'Brian Smith', 'Rachel Thompson']"
What was the determined radioactivity concentration of labelled cells before intravenous injection into mice?,B,Development of a novel leukocyte labelling approach with zirconium-89 for PET imaging,https://doi.org/10.1186/s41181-023-00223-1,"['Maryke Kahts', 'Oliver Anderson', 'Hannah Green', 'Yuki Yamamoto', 'Brian Smith', 'Rachel Thompson']"
Which organs did the 89Zr-labelled leukocytes primarily distribute to at 1 hour post injection in the murine model?,A,Development of a novel leukocyte labelling approach with zirconium-89 for PET imaging,https://doi.org/10.1186/s41181-023-00223-1,"['Maryke Kahts', 'Oliver Anderson', 'Hannah Green', 'Yuki Yamamoto', 'Brian Smith', 'Rachel Thompson']"
What dictates the physiological traits of cells within an organism?,B,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
What technology allows for high-resolution analysis of transcriptomic information to understand the relationship between genotype and phenotype?,C,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
What is the purpose of using dimensionality reduction techniques in single-cell RNA sequencing data analysis?,B,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
Why might Principal Component Analysis (PCA) be inadequate for single-cell RNA sequencing analysis?,C,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
Why are nonlinear dimensionality reduction techniques preferred over linear ones for scRNA-seq data visualization?,B,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
What is a limitation of UMAP and t-SNE when used for visualizing single-cell RNA sequencing data?,C,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
What distinguishes Pairwise Controlled Manifold Approximation Projection (PaCMAP) in handling single-cell RNA sequencing data?,A,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
What is the primary advancement of Compactness Preservation Pairwise Controlled Manifold Approximation Projection (CP-PaCMAP) in scRNA-seq data visualization?,A,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
"In scRNA-seq data analysis, what does the term 'compactness' refer to?",B,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
What is the purpose of the Mantel test in the context of dimensionality reduction for scRNA-seq data?,B,Dimensionality Reduction Techniques for Single-Cell RNA Sequencing Data Analysis,https://doi.org/example,"['Rajasekhara Babu', 'Author Two']"
Which solid lubricant is known for enabling very low coefficients of friction due to its lamellar sliding mechanism?,B,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
What is the threshold coefficient of friction below which the regime of superlubricity is attributed?,C,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
How does significant relative humidity under ambient air conditions affect the friction and wear of molybdenum disulfide (MoS2)?,C,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
Which metallic elements can be added to solid lubricants like MoS2 to increase wear resistance?,A,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
Which type of carbon bond and additional element can result in ultra-low friction for DLC coatings under dry lubrication?,B,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
What is the effect of ambient air humidity on the coefficient of friction for DLC coatings?,C,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
What can strongly influence the mechanical and tribological properties of DLC coatings?,A,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
What factor is crucial for the performance of solid lubricants in tribological systems besides their material properties?,B,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
What is the impact of adding elements like chromium or titanium to MoS2 coatings on their frictional behavior?,C,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
Under what conditions has superlubricity been observed for solid lubricants with a lamellar sliding mechanism?,D,Friction and Temperature Behavior of Surface Coatings in Rolling-Sliding Contacts for Dry Lubricated Gears,https://doi.org/10.1186/s40712-021-00129-3,['Hofmann et al.']
What is the effect of increasing the size of a radial cross bore in a thick-walled cylinder under internal pressure on the hoop stress?,C,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
Which cross bore size ratio resulted in the lowest hoop stress concentration factor (SCF) in thick-walled cylinders?,A,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
How does the thickness ratio of a cylinder affect the hoop stress under internal pressure?,B,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
What is the impact of introducing a radial cross bore on the pressure-carrying capacity of a thick-walled cylinder?,B,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
Where does the maximum hoop stress generally occur in a cylinder with a radial cross bore under internal pressure?,C,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
What type of elements are recommended for use in finite element analysis (FEA) when dealing with stress concentration problems?,B,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
What is the value of Young's modulus of elasticity used in the finite element analysis of high-pressure vessels?,B,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
What is the value of Poisson's ratio used in the static analysis of high-pressure vessels?,B,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
What internal pressure value is commonly used in the analysis of pressure vessels?,B,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
How is the uniform axial stress (σz) applied at the far end of the vessels calculated?,D,Three-dimensional finite element analysis of closed-ended thick-walled cylinders with radial cross bore under internal pressure,https://doi.org/10.1186/s40712-019-0100-y,"['Nziu', 'Masu']"
Which ions are specifically monitored during the air-curing of tobacco leaves?,B,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
What does a 95% confidence interval of biological replicate samples within a group indicate in PCA?,D,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
What does it mean if a metabolite is significantly up-regulated in a comparison between two sample groups?,B,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
Which superclass of DAMs had the highest content in the WrC12 vs. WrC20 group during the air-curing process of tobacco leaves?,C,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
Which compounds were mainly enriched in fresh tobacco leaves as opposed to during air-curing according to hierarchical clustering heatmaps?,A,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
Which amino acid was mainly enriched in fresh tobacco leaves but not in later air-curing periods?,A,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
Which metabolite was found to be mainly enriched in the WrC26 period of air-curing tobacco leaves?,B,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
Which superclass of DAMs was found to have the highest content in the WrC0 vs. WrC6 group during the air-curing process of tobacco leaves?,A,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
Which metabolic pathway was NOT enriched according to KEGG analysis during the air-curing of tobacco leaves?,D,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
Which enzyme is a key component in the metabolism of phenylpropane and is involved in the synthesis of polyphenols?,C,Physiological changes and metabolic network of browning in cigar tobacco leaves during postharvest air-curing,https://doi.org/10.1186/s40538-023-00509-1,"['Gaokun Zhao', 'Qing Zhang']"
What is butyric acid?,A,Producing Butyric Acid from Pre-Treated Rape Straw Using Simultaneous Enzymatic Hydrolysis Semi-Solid Fermentation,https://doi.org/10.1186/s40643-024-00742-y,"['Kou', 'et al.']"
Which bacterium is known for its ability to produce butyric acid through fermentation?,C,Producing Butyric Acid from Pre-Treated Rape Straw Using Simultaneous Enzymatic Hydrolysis Semi-Solid Fermentation,https://doi.org/10.1186/s40643-024-00742-y,"['Kou', 'et al.']"
What does the process of simultaneous enzymatic hydrolysis semi-solid fermentation (SEHSF) entail?,B,Producing Butyric Acid from Pre-Treated Rape Straw Using Simultaneous Enzymatic Hydrolysis Semi-Solid Fermentation,https://doi.org/10.1186/s40643-024-00742-y,"['Kou', 'et al.']"
What is a potential consequence of the pretreatment process in butyric acid production from lignocellulosic biomass?,C,Producing Butyric Acid from Pre-Treated Rape Straw Using Simultaneous Enzymatic Hydrolysis Semi-Solid Fermentation,https://doi.org/10.1186/s40643-024-00742-y,"['Kou', 'et al.']"
What is the significance of genome sequencing and annotation of Clostridium beijerinckii in the context of butyric acid production?,C,Producing Butyric Acid from Pre-Treated Rape Straw Using Simultaneous Enzymatic Hydrolysis Semi-Solid Fermentation,https://doi.org/10.1186/s40643-024-00742-y,"['Kou', 'et al.']"
